ticket_id,bus_id,route_id,source_stop,destination_stop,boarding_date,boarding_time,passenger_count
TKT03092,B103,R01,S08,S10,12-09-2026,13:40,2
TKT03093,B502,R05,S11,S03,13-09-2026,14:12,4
TKT03094,B202,R02,S17,S18,14-09-2026,18:46,3
TKT03095,B301,R03,S16,S15,01-09-2026,09:30,3
TKT03096,B203,R02,S13,S14,02-09-2026,18:29,2
TKT03097,B302,R03,S16,S07,03-09-2026,10:24,1
TKT03098,B101,R01,S09,S10,04-09-2026,16:43,2
TKT03099,B303,R03,S22,S23,05-09-2026,12:11,1
TKT03100,B103,R01,S03,S09,06-09-2026,17:32,2
TKT03101,B102,R01,S02,S04,07-09-2026,18:17,2
TKT03102,B503,R05,S13,S03,08-09-2026,09:09,2
TKT03103,B401,R04,S05,S03,09-09-2026,18:07,3
TKT03104,B103,R01,S09,S10,10-09-2026,18:06,2
TKT03105,B101,R01,S07,S09,11-09-2026,18:53,2
TKT03106,B102,R01,S08,S09,12-09-2026,15:57,2
TKT03107,B303,R03,S22,S23,13-09-2026,16:12,2
TKT03108,B103,R01,S06,S08,14-09-2026,07:27,3
TKT03109,B203,R02,S15,S18,01-09-2026,18:18,2
TKT03110,B503,R05,S07,S20,02-09-2026,09:27,1
TKT03111,B403,R04,S26,S03,03-09-2026,08:02,1
TKT03112,B302,R03,S16,S06,04-09-2026,11:05,1
TKT03113,B103,R01,S05,S06,05-09-2026,18:55,1
TKT03114,B203,R02,S16,S18,06-09-2026,09:46,2
TKT03115,B302,R03,S15,S19,07-09-2026,17:07,3
TKT03116,B501,R05,S07,S20,08-09-2026,11:45,2
TKT03117,B201,R02,S11,S16,09-09-2026,08:12,3
TKT03118,B403,R04,S28,S01,10-09-2026,17:51,2
TKT03119,B403,R04,S06,S01,11-09-2026,15:21,1
TKT03120,B102,R01,S05,S07,12-09-2026,15:03,1
TKT03121,B301,R03,S06,S20,13-09-2026,08:18,2
TKT03122,B101,R01,S01,S02,14-09-2026,07:35,2
TKT03123,B401,R04,S26,S07,01-09-2026,08:27,1
TKT03124,B203,R02,S16,S18,02-09-2026,14:20,1
TKT03125,B302,R03,S19,S06,03-09-2026,06:25,1
TKT03126,B401,R04,S25,S26,04-09-2026,08:24,1
TKT03127,B302,R03,S07,S20,05-09-2026,11:54,1
TKT03128,B202,R02,S02,S16,06-09-2026,19:49,3
TKT03129,B402,R04,S07,S01,07-09-2026,16:27,1
TKT03130,B103,R01,S08,S09,08-09-2026,08:06,1
TKT03131,B202,R02,S14,S15,09-09-2026,08:10,1
TKT03132,B502,R05,S13,S03,10-09-2026,18:56,2
TKT03133,B402,R04,S06,S05,11-09-2026,10:54,1
TKT03134,B101,R01,S01,S06,12-09-2026,07:32,1
TKT03135,B202,R02,S11,S15,13-09-2026,09:21,3
TKT03136,B103,R01,S05,S07,14-09-2026,19:18,5
TKT03137,B203,R02,S02,S18,01-09-2026,07:42,1
TKT03138,B102,R01,S08,S10,02-09-2026,12:45,2
TKT03139,B202,R02,S16,S17,03-09-2026,17:31,2
TKT03140,B102,R01,S04,S08,04-09-2026,09:53,3
TKT03141,B501,R05,S07,S20,05-09-2026,15:29,1
TKT03142,B101,R01,S08,S10,06-09-2026,09:32,5
TKT03143,B302,R03,S07,S22,07-09-2026,17:05,4
TKT03144,B103,R01,S01,S05,08-09-2026,08:10,1
TKT03145,B502,R05,S03,S07,09-09-2026,19:19,2
TKT03146,B303,R03,S22,S23,10-09-2026,09:16,2
TKT03147,B403,R04,S24,S06,11-09-2026,11:55,2
TKT03148,B403,R04,S26,S07,12-09-2026,11:39,2
TKT03149,B103,R01,S08,S09,13-09-2026,18:46,1
TKT03150,B402,R04,S05,S03,14-09-2026,12:43,1
TKT03151,B501,R05,S13,S02,01-09-2026,18:51,3
TKT03152,B402,R04,S26,S01,02-09-2026,09:48,3
TKT03153,B101,R01,S01,S08,03-09-2026,19:50,3
TKT03154,B302,R03,S07,S21,04-09-2026,18:01,3
TKT03155,B201,R02,S12,S02,05-09-2026,16:07,3
TKT03156,B202,R02,S02,S18,06-09-2026,08:05,4
TKT03157,B303,R03,S20,S22,07-09-2026,08:54,2
TKT03158,B503,R05,S11,S13,08-09-2026,09:06,3
TKT03159,B201,R02,S15,S16,09-09-2026,19:59,1
TKT03160,B403,R04,S24,S07,10-09-2026,19:13,3
TKT03161,B203,R02,S02,S18,11-09-2026,18:12,3
TKT03162,B303,R03,S22,S23,12-09-2026,16:14,1
TKT03163,B203,R02,S12,S02,13-09-2026,12:15,1
TKT03164,B102,R01,S03,S07,14-09-2026,19:29,3
TKT03165,B201,R02,S14,S16,01-09-2026,16:22,3
TKT03166,B402,R04,S07,S05,02-09-2026,20:02,1
TKT03167,B102,R01,S06,S10,03-09-2026,18:23,3
TKT03168,B101,R01,S02,S06,04-09-2026,09:23,1
TKT03169,B101,R01,S04,S05,05-09-2026,07:48,3
TKT03170,B502,R05,S11,S03,06-09-2026,09:34,2
TKT03171,B103,R01,S04,S08,07-09-2026,09:51,2
TKT03172,B203,R02,S15,S18,08-09-2026,09:36,2
TKT03173,B203,R02,S12,S02,09-09-2026,18:23,4
TKT03174,B502,R05,S07,S20,10-09-2026,19:29,2
TKT03175,B101,R01,S03,S10,11-09-2026,09:09,2
TKT03176,B203,R02,S13,S17,12-09-2026,19:31,2
TKT03177,B302,R03,S15,S23,13-09-2026,09:02,1
TKT03178,B301,R03,S19,S22,14-09-2026,17:02,3
TKT03179,B102,R01,S09,S10,01-09-2026,21:51,1
TKT03180,B201,R02,S13,S02,02-09-2026,08:06,2
TKT03181,B101,R01,S01,S02,03-09-2026,07:57,1
TKT03182,B203,R02,S16,S17,04-09-2026,07:57,2
TKT03183,B101,R01,S03,S05,05-09-2026,18:37,3
TKT03184,B302,R03,S15,S20,06-09-2026,10:01,1
TKT03185,B202,R02,S11,S15,07-09-2026,15:33,2
TKT03186,B202,R02,S17,S18,08-09-2026,17:52,2
TKT03187,B203,R02,S12,S02,09-09-2026,18:06,3
TKT03188,B202,R02,S15,S16,10-09-2026,16:05,2
TKT03189,B103,R01,S09,S10,11-09-2026,18:32,3
TKT03190,B402,R04,S06,S03,12-09-2026,18:31,1
TKT03191,B401,R04,S26,S01,13-09-2026,08:14,2
TKT03192,B503,R05,S31,S03,14-09-2026,09:08,2
TKT03193,B203,R02,S17,S18,01-09-2026,17:41,1
TKT03194,B403,R04,S24,S25,02-09-2026,12:00,1
TKT03195,B101,R01,S09,S10,03-09-2026,12:36,1
TKT03196,B201,R02,S11,S14,04-09-2026,18:06,2
TKT03197,B201,R02,S16,S17,05-09-2026,10:52,1
TKT03198,B201,R02,S12,S13,06-09-2026,07:43,3
TKT03199,B403,R04,S05,S03,07-09-2026,13:18,1
TKT03200,B301,R03,S19,S07,08-09-2026,07:12,2
TKT03201,B101,R01,S07,S10,09-09-2026,19:36,3
TKT03202,B201,R02,S16,S17,10-09-2026,17:49,1
TKT03203,B502,R05,S11,S31,11-09-2026,16:39,1
TKT03204,B201,R02,S11,S15,12-09-2026,17:37,3
TKT03205,B502,R05,S31,S13,13-09-2026,07:02,1
TKT03206,B202,R02,S17,S18,14-09-2026,07:49,2
TKT03207,B201,R02,S17,S18,01-09-2026,08:24,3
TKT03208,B102,R01,S03,S08,02-09-2026,19:57,2
TKT03209,B101,R01,S05,S08,03-09-2026,07:55,3
TKT03210,B101,R01,S03,S09,04-09-2026,09:01,1
TKT03211,B403,R04,S05,S28,05-09-2026,19:12,4
TKT03212,B102,R01,S01,S05,06-09-2026,17:35,1
TKT03213,B501,R05,S13,S03,07-09-2026,08:05,3
TKT03214,B201,R02,S13,S02,08-09-2026,10:18,4
TKT03215,B501,R05,S04,S20,09-09-2026,15:18,1
TKT03216,B503,R05,S11,S13,10-09-2026,08:09,2
TKT03217,B203,R02,S11,S02,11-09-2026,19:25,3
TKT03218,B103,R01,S03,S05,12-09-2026,19:06,4
TKT03219,B302,R03,S21,S22,13-09-2026,07:45,2
TKT03220,B402,R04,S06,S03,14-09-2026,19:15,2
TKT03221,B501,R05,S02,S03,01-09-2026,06:16,2
TKT03222,B303,R03,S21,S23,02-09-2026,18:10,1
TKT03223,B301,R03,S19,S06,03-09-2026,09:10,2
TKT03224,B202,R02,S15,S16,04-09-2026,17:01,2
TKT03225,B201,R02,S16,S17,05-09-2026,11:11,1
TKT03226,B502,R05,S03,S04,06-09-2026,08:57,1
TKT03227,B101,R01,S05,S07,07-09-2026,17:04,2
TKT03228,B503,R05,S02,S03,08-09-2026,07:56,3
TKT03229,B102,R01,S09,S10,09-09-2026,18:42,1
TKT03230,B302,R03,S16,S15,10-09-2026,14:21,2
TKT03231,B203,R02,S14,S16,11-09-2026,07:22,2
TKT03232,B101,R01,S03,S09,12-09-2026,17:11,2
TKT03233,B303,R03,S19,S22,13-09-2026,19:26,2
TKT03234,B103,R01,S06,S07,14-09-2026,18:54,2
TKT03235,B301,R03,S21,S23,01-09-2026,07:18,3
TKT03236,B501,R05,S03,S04,02-09-2026,17:22,2
TKT03237,B301,R03,S22,S23,03-09-2026,09:47,1
TKT03238,B101,R01,S05,S07,04-09-2026,09:32,4
TKT03239,B301,R03,S20,S21,05-09-2026,10:39,1
TKT03240,B302,R03,S16,S22,06-09-2026,07:12,3
TKT03241,B301,R03,S19,S22,07-09-2026,15:45,3
TKT03242,B101,R01,S02,S03,08-09-2026,09:45,2
TKT03243,B302,R03,S22,S23,09-09-2026,12:31,1
TKT03244,B203,R02,S13,S02,10-09-2026,15:15,1
TKT03245,B103,R01,S05,S06,11-09-2026,19:35,2
TKT03246,B501,R05,S13,S02,12-09-2026,17:03,2
TKT03247,B501,R05,S04,S07,13-09-2026,19:19,2
TKT03248,B302,R03,S15,S19,14-09-2026,21:54,2
TKT03249,B401,R04,S03,S01,01-09-2026,11:41,1
TKT03250,B103,R01,S04,S10,02-09-2026,21:55,1
TKT03251,B203,R02,S14,S18,03-09-2026,17:51,2
TKT03252,B203,R02,S13,S16,04-09-2026,07:18,3
TKT03253,B502,R05,S29,S30,05-09-2026,19:04,1
TKT03254,B101,R01,S02,S05,06-09-2026,18:11,3
TKT03255,B202,R02,S17,S18,07-09-2026,17:36,3
TKT03256,B501,R05,S31,S02,08-09-2026,19:37,2
TKT03257,B201,R02,S16,S17,09-09-2026,07:14,2
TKT03258,B102,R01,S06,S07,10-09-2026,07:52,4
TKT03259,B201,R02,S11,S14,11-09-2026,07:38,1
TKT03260,B101,R01,S06,S09,12-09-2026,16:03,1
TKT03261,B302,R03,S20,S23,13-09-2026,12:38,2
TKT03262,B103,R01,S02,S05,14-09-2026,15:39,1
TKT03263,B101,R01,S04,S05,01-09-2026,08:36,2
TKT03264,B501,R05,S07,S20,02-09-2026,09:24,2
TKT03265,B403,R04,S26,S07,03-09-2026,07:34,4
TKT03266,B202,R02,S16,S18,04-09-2026,18:51,2
TKT03267,B101,R01,S07,S09,05-09-2026,17:50,1
TKT03268,B202,R02,S13,S16,06-09-2026,07:21,3
TKT03269,B202,R02,S15,S16,07-09-2026,17:46,3
TKT03270,B203,R02,S14,S15,08-09-2026,09:34,2
TKT03271,B501,R05,S29,S07,09-09-2026,08:31,1
TKT03272,B102,R01,S09,S10,10-09-2026,19:00,1
TKT03273,B303,R03,S16,S15,11-09-2026,09:40,1
TKT03274,B302,R03,S15,S19,12-09-2026,18:23,4
TKT03275,B403,R04,S05,S03,13-09-2026,09:51,1
TKT03276,B301,R03,S15,S07,14-09-2026,07:50,3
TKT03277,B202,R02,S16,S18,01-09-2026,08:39,1
TKT03278,B101,R01,S02,S07,02-09-2026,07:21,3
TKT03279,B301,R03,S20,S23,03-09-2026,09:54,2
TKT03280,B203,R02,S17,S18,04-09-2026,07:42,1
TKT03281,B501,R05,S31,S13,05-09-2026,11:04,1
TKT03282,B102,R01,S08,S09,06-09-2026,08:56,1
TKT03283,B302,R03,S07,S22,07-09-2026,10:00,1
TKT03284,B403,R04,S28,S01,08-09-2026,15:55,2
TKT03285,B403,R04,S05,S01,09-09-2026,19:26,3
TKT03286,B303,R03,S19,S20,10-09-2026,18:38,3
TKT03287,B302,R03,S15,S20,11-09-2026,09:45,4
TKT03288,B102,R01,S03,S04,12-09-2026,17:53,3
TKT03289,B501,R05,S03,S04,13-09-2026,18:40,1
TKT03290,B102,R01,S05,S08,14-09-2026,14:33,1
TKT03291,B201,R02,S15,S18,01-09-2026,07:40,2
TKT03292,B503,R05,S03,S04,02-09-2026,09:29,1
TKT03293,B302,R03,S07,S23,03-09-2026,12:31,2
TKT03294,B402,R04,S24,S25,04-09-2026,12:46,2
TKT03295,B102,R01,S02,S03,05-09-2026,09:19,1
TKT03296,B501,R05,S13,S02,06-09-2026,15:51,2
TKT03297,B303,R03,S20,S23,07-09-2026,16:14,1
TKT03298,B203,R02,S16,S17,08-09-2026,13:44,1
TKT03299,B203,R02,S17,S18,09-09-2026,15:17,2
TKT03300,B203,R02,S12,S17,10-09-2026,19:01,2
TKT03301,B101,R01,S08,S10,11-09-2026,08:58,2
TKT03302,B101,R01,S03,S05,12-09-2026,19:33,2
TKT03303,B503,R05,S07,S20,13-09-2026,20:45,1
TKT03304,B303,R03,S07,S23,14-09-2026,18:53,2
TKT03305,B102,R01,S01,S10,01-09-2026,17:07,1
TKT03306,B302,R03,S07,S20,02-09-2026,11:27,2
TKT03307,B503,R05,S13,S07,03-09-2026,09:39,1
TKT03308,B403,R04,S07,S06,04-09-2026,19:43,4
TKT03309,B501,R05,S31,S07,05-09-2026,19:11,3
TKT03310,B101,R01,S03,S05,06-09-2026,15:35,2
TKT03311,B102,R01,S08,S09,07-09-2026,10:17,1
TKT03312,B101,R01,S03,S05,08-09-2026,08:02,2
TKT03313,B303,R03,S22,S23,09-09-2026,13:58,1
TKT03314,B201,R02,S11,S12,10-09-2026,07:18,2
TKT03315,B302,R03,S21,S22,11-09-2026,20:49,2
TKT03316,B201,R02,S17,S18,12-09-2026,16:24,1
TKT03317,B503,R05,S29,S31,13-09-2026,08:00,3
TKT03318,B402,R04,S24,S26,14-09-2026,18:40,1
TKT03319,B303,R03,S19,S07,01-09-2026,11:06,1
TKT03320,B203,R02,S17,S18,02-09-2026,18:06,5
TKT03321,B503,R05,S13,S04,03-09-2026,08:03,3
TKT03322,B301,R03,S15,S19,04-09-2026,07:31,1
TKT03323,B201,R02,S11,S13,05-09-2026,08:30,2
TKT03324,B101,R01,S02,S05,06-09-2026,17:02,4
TKT03325,B201,R02,S16,S18,07-09-2026,16:01,1
TKT03326,B403,R04,S05,S01,08-09-2026,11:50,2
TKT03327,B101,R01,S03,S06,09-09-2026,08:13,2
TKT03328,B303,R03,S21,S23,10-09-2026,07:54,4
TKT03329,B301,R03,S15,S22,11-09-2026,17:16,4
TKT03330,B301,R03,S22,S23,12-09-2026,18:13,2
TKT03331,B301,R03,S15,S06,13-09-2026,09:00,3
TKT03332,B203,R02,S13,S17,14-09-2026,17:14,1
TKT03333,B302,R03,S06,S23,01-09-2026,14:20,1
TKT03334,B302,R03,S07,S21,02-09-2026,17:20,2
TKT03335,B303,R03,S19,S21,03-09-2026,19:27,3
TKT03336,B402,R04,S05,S03,04-09-2026,18:11,2
TKT03337,B102,R01,S09,S10,05-09-2026,19:39,4
TKT03338,B502,R05,S11,S31,06-09-2026,08:10,3
TKT03339,B103,R01,S07,S09,07-09-2026,16:56,1
TKT03340,B101,R01,S05,S07,08-09-2026,18:24,1
TKT03341,B403,R04,S28,S01,09-09-2026,18:49,4
TKT03342,B202,R02,S13,S17,10-09-2026,13:46,1
TKT03343,B302,R03,S20,S23,11-09-2026,17:02,3
TKT03344,B202,R02,S15,S17,12-09-2026,18:18,3
TKT03345,B403,R04,S24,S06,13-09-2026,09:58,1
TKT03346,B102,R01,S09,S10,14-09-2026,07:27,2
TKT03347,B502,R05,S30,S13,01-09-2026,07:32,1
TKT03348,B201,R02,S17,S18,02-09-2026,07:36,1
TKT03349,B303,R03,S15,S07,03-09-2026,18:35,4
TKT03350,B303,R03,S22,S23,04-09-2026,09:37,2
TKT03351,B102,R01,S07,S08,05-09-2026,11:49,1
TKT03352,B401,R04,S24,S05,06-09-2026,20:25,1
TKT03353,B301,R03,S07,S23,07-09-2026,19:58,2
TKT03354,B102,R01,S08,S10,08-09-2026,14:20,3
TKT03355,B103,R01,S05,S08,09-09-2026,14:28,1
TKT03356,B201,R02,S13,S16,10-09-2026,09:58,2
TKT03357,B402,R04,S03,S28,11-09-2026,17:52,3
TKT03358,B203,R02,S16,S17,12-09-2026,13:51,1
TKT03359,B202,R02,S17,S18,13-09-2026,12:34,1
TKT03360,B102,R01,S05,S08,14-09-2026,17:51,2
TKT03361,B401,R04,S03,S01,01-09-2026,13:42,1
TKT03362,B502,R05,S30,S13,02-09-2026,18:12,2
TKT03363,B102,R01,S03,S06,03-09-2026,16:40,2
TKT03364,B502,R05,S03,S07,04-09-2026,09:18,3
TKT03365,B102,R01,S07,S09,05-09-2026,07:23,1
TKT03366,B201,R02,S11,S12,06-09-2026,17:12,2
TKT03367,B203,R02,S14,S16,07-09-2026,14:26,4
TKT03368,B402,R04,S06,S03,08-09-2026,11:47,2
TKT03369,B303,R03,S22,S23,09-09-2026,19:00,1
TKT03370,B302,R03,S16,S15,10-09-2026,08:26,1
TKT03371,B301,R03,S15,S07,11-09-2026,19:50,2
TKT03372,B103,R01,S02,S03,12-09-2026,16:11,1
TKT03373,B503,R05,S11,S02,13-09-2026,12:43,1
TKT03374,B102,R01,S07,S10,14-09-2026,17:22,3
TKT03375,B402,R04,S06,S03,01-09-2026,11:35,1
TKT03376,B103,R01,S05,S07,02-09-2026,15:33,2
TKT03377,B401,R04,S25,S05,03-09-2026,08:35,2
TKT03378,B203,R02,S13,S17,04-09-2026,19:33,4
TKT03379,B203,R02,S02,S15,05-09-2026,20:24,1
TKT03380,B501,R05,S07,S20,06-09-2026,17:37,5
TKT03381,B302,R03,S06,S20,07-09-2026,07:31,3
TKT03382,B101,R01,S07,S08,08-09-2026,12:15,1
TKT03383,B401,R04,S25,S05,09-09-2026,19:37,2
TKT03384,B102,R01,S06,S10,10-09-2026,19:49,1
TKT03385,B302,R03,S22,S23,11-09-2026,08:18,2
TKT03386,B303,R03,S15,S06,12-09-2026,19:36,1
TKT03387,B501,R05,S02,S03,13-09-2026,15:15,1
TKT03388,B201,R02,S11,S13,14-09-2026,12:30,1
TKT03389,B502,R05,S02,S04,01-09-2026,21:08,1
TKT03390,B502,R05,S02,S03,02-09-2026,18:03,1
TKT03391,B101,R01,S08,S09,03-09-2026,20:54,1
TKT03392,B401,R04,S28,S01,04-09-2026,09:52,5
TKT03393,B201,R02,S13,S16,05-09-2026,18:07,2
TKT03394,B503,R05,S30,S03,06-09-2026,06:28,2
TKT03395,B501,R05,S11,S04,07-09-2026,07:56,3
TKT03396,B303,R03,S06,S21,08-09-2026,09:36,3
TKT03397,B101,R01,S02,S08,09-09-2026,15:26,5
TKT03398,B101,R01,S02,S05,10-09-2026,18:40,2
TKT03399,B101,R01,S07,S10,11-09-2026,07:55,1
TKT03400,B503,R05,S07,S20,12-09-2026,17:44,2
TKT03401,B201,R02,S13,S15,13-09-2026,10:24,1
TKT03402,B403,R04,S06,S01,14-09-2026,08:22,2
TKT03403,B401,R04,S28,S01,01-09-2026,07:26,3
TKT03404,B203,R02,S13,S16,02-09-2026,06:30,1
TKT03405,B201,R02,S14,S17,03-09-2026,07:58,2
TKT03406,B402,R04,S07,S03,04-09-2026,19:56,2
TKT03407,B401,R04,S28,S01,05-09-2026,15:56,3
TKT03408,B401,R04,S03,S28,06-09-2026,18:23,2
TKT03409,B302,R03,S15,S20,07-09-2026,14:31,1
TKT03410,B102,R01,S01,S03,08-09-2026,18:35,1
TKT03411,B502,R05,S13,S20,09-09-2026,18:20,2
TKT03412,B202,R02,S02,S16,10-09-2026,09:29,3
TKT03413,B303,R03,S06,S20,11-09-2026,17:25,1
TKT03414,B302,R03,S22,S23,12-09-2026,11:04,1
TKT03415,B203,R02,S17,S18,13-09-2026,09:15,1
TKT03416,B202,R02,S02,S18,14-09-2026,09:01,4
TKT03417,B301,R03,S15,S07,01-09-2026,09:07,5
TKT03418,B103,R01,S09,S10,02-09-2026,07:18,2
TKT03419,B301,R03,S20,S23,03-09-2026,08:36,3
TKT03420,B302,R03,S20,S21,04-09-2026,18:26,3
TKT03421,B101,R01,S09,S10,05-09-2026,08:41,4
TKT03422,B402,R04,S25,S26,06-09-2026,19:18,2
TKT03423,B301,R03,S21,S23,07-09-2026,11:12,1
TKT03424,B403,R04,S24,S25,08-09-2026,14:48,2
TKT03425,B201,R02,S16,S17,09-09-2026,09:01,1
TKT03426,B302,R03,S21,S23,10-09-2026,16:20,1
TKT03427,B502,R05,S31,S02,11-09-2026,13:33,1
TKT03428,B503,R05,S11,S13,12-09-2026,20:39,1
TKT03429,B503,R05,S03,S20,13-09-2026,18:20,5
TKT03430,B103,R01,S02,S05,14-09-2026,18:18,3
TKT03431,B401,R04,S25,S07,01-09-2026,10:03,1
TKT03432,B201,R02,S16,S18,02-09-2026,18:28,2
TKT03433,B301,R03,S06,S22,03-09-2026,16:49,1
TKT03434,B103,R01,S01,S08,04-09-2026,08:57,2
TKT03435,B401,R04,S26,S03,05-09-2026,15:40,1
TKT03436,B302,R03,S19,S06,06-09-2026,18:03,3
TKT03437,B503,R05,S02,S04,07-09-2026,12:23,1
TKT03438,B202,R02,S15,S16,08-09-2026,17:20,3
TKT03439,B102,R01,S02,S04,09-09-2026,17:02,2
TKT03440,B302,R03,S22,S23,10-09-2026,18:08,1
TKT03441,B501,R05,S02,S07,11-09-2026,16:57,2
TKT03442,B401,R04,S06,S03,12-09-2026,07:02,2
TKT03443,B301,R03,S16,S22,13-09-2026,11:31,1
TKT03444,B101,R01,S05,S06,14-09-2026,07:29,2
TKT03445,B403,R04,S05,S03,01-09-2026,15:34,1
TKT03446,B202,R02,S15,S16,02-09-2026,08:02,2
TKT03447,B102,R01,S04,S10,03-09-2026,16:55,1
TKT03448,B203,R02,S15,S16,04-09-2026,12:23,2
TKT03449,B302,R03,S15,S07,05-09-2026,09:38,1
TKT03450,B203,R02,S17,S18,06-09-2026,12:30,1
TKT03451,B203,R02,S13,S17,07-09-2026,08:28,1
TKT03452,B401,R04,S28,S01,08-09-2026,09:37,5
TKT03453,B203,R02,S14,S16,09-09-2026,16:40,1
TKT03454,B402,R04,S28,S01,10-09-2026,19:18,3
TKT03455,B103,R01,S08,S09,11-09-2026,10:45,1
TKT03456,B201,R02,S16,S17,12-09-2026,15:25,2
TKT03457,B401,R04,S03,S28,13-09-2026,09:06,3
TKT03458,B101,R01,S08,S09,14-09-2026,09:52,1
TKT03459,B501,R05,S31,S13,01-09-2026,14:26,2
TKT03460,B203,R02,S16,S18,02-09-2026,18:53,3
TKT03461,B202,R02,S16,S18,03-09-2026,09:35,2
TKT03462,B503,R05,S03,S07,04-09-2026,08:55,2
TKT03463,B501,R05,S30,S20,05-09-2026,14:39,3
TKT03464,B103,R01,S09,S10,06-09-2026,07:28,3
TKT03465,B503,R05,S31,S02,07-09-2026,11:22,1
TKT03466,B301,R03,S16,S23,08-09-2026,10:52,1
TKT03467,B401,R04,S03,S28,09-09-2026,09:41,2
TKT03468,B402,R04,S07,S06,10-09-2026,14:38,1
TKT03469,B502,R05,S13,S04,11-09-2026,10:17,2
TKT03470,B503,R05,S07,S20,12-09-2026,08:46,1
TKT03471,B302,R03,S06,S22,13-09-2026,15:58,2
TKT03472,B101,R01,S06,S07,14-09-2026,08:14,3
TKT03473,B101,R01,S04,S10,01-09-2026,10:01,1
TKT03474,B401,R04,S06,S28,02-09-2026,08:28,3
TKT03475,B402,R04,S28,S01,03-09-2026,07:04,2
TKT03476,B202,R02,S16,S18,04-09-2026,12:54,4
TKT03477,B503,R05,S30,S20,05-09-2026,08:35,2
TKT03478,B201,R02,S12,S02,06-09-2026,09:50,3
TKT03479,B203,R02,S17,S18,07-09-2026,18:25,2
TKT03480,B402,R04,S06,S03,08-09-2026,08:44,2
TKT03481,B303,R03,S22,S23,09-09-2026,17:44,1
TKT03482,B303,R03,S22,S23,10-09-2026,08:27,1
TKT03483,B102,R01,S05,S07,11-09-2026,17:39,4
TKT03484,B301,R03,S19,S22,12-09-2026,10:35,5
TKT03485,B103,R01,S03,S05,13-09-2026,21:31,3
TKT03486,B102,R01,S06,S08,14-09-2026,12:23,1
TKT03487,B302,R03,S06,S23,01-09-2026,07:16,3
TKT03488,B301,R03,S20,S23,02-09-2026,09:20,3
TKT03489,B202,R02,S11,S13,03-09-2026,07:20,3
TKT03490,B402,R04,S06,S01,04-09-2026,08:33,4
TKT03491,B202,R02,S16,S18,05-09-2026,08:52,3
TKT03492,B202,R02,S16,S17,06-09-2026,07:33,2
TKT03493,B102,R01,S03,S05,07-09-2026,18:53,1
TKT03494,B302,R03,S20,S22,08-09-2026,07:45,4
TKT03495,B203,R02,S02,S18,09-09-2026,19:08,4
TKT03496,B303,R03,S07,S21,10-09-2026,17:33,4
TKT03497,B203,R02,S11,S13,11-09-2026,19:10,1
TKT03498,B403,R04,S05,S03,12-09-2026,17:54,3
TKT03499,B302,R03,S15,S06,13-09-2026,07:10,4
TKT03500,B403,R04,S25,S28,14-09-2026,10:09,1
TKT03501,B203,R02,S11,S13,01-09-2026,09:41,3
TKT03502,B101,R01,S06,S07,02-09-2026,09:32,2
TKT03503,B302,R03,S07,S20,03-09-2026,18:38,1
TKT03504,B103,R01,S03,S07,04-09-2026,08:02,1
TKT03505,B301,R03,S20,S22,05-09-2026,17:33,3
TKT03506,B302,R03,S06,S07,06-09-2026,10:04,1
TKT03507,B401,R04,S07,S05,07-09-2026,18:01,3
TKT03508,B101,R01,S08,S10,08-09-2026,10:06,1
TKT03509,B501,R05,S29,S31,09-09-2026,08:21,3
TKT03510,B102,R01,S03,S07,10-09-2026,10:59,1
TKT03511,B403,R04,S26,S07,11-09-2026,12:40,2
TKT03512,B203,R02,S11,S02,12-09-2026,17:33,2
TKT03513,B201,R02,S14,S17,13-09-2026,17:51,1
TKT03514,B103,R01,S09,S10,14-09-2026,07:34,2
TKT03515,B203,R02,S17,S18,01-09-2026,19:42,2
TKT03516,B303,R03,S16,S15,02-09-2026,09:16,1
TKT03517,B102,R01,S08,S09,03-09-2026,07:58,2
TKT03518,B502,R05,S11,S02,04-09-2026,18:11,1
TKT03519,B201,R02,S13,S17,05-09-2026,18:44,5
TKT03520,B302,R03,S21,S22,06-09-2026,15:06,1
TKT03521,B401,R04,S03,S01,07-09-2026,09:34,1
TKT03522,B403,R04,S26,S07,08-09-2026,12:06,2
TKT03523,B401,R04,S05,S03,09-09-2026,10:43,1
TKT03524,B301,R03,S07,S21,10-09-2026,18:19,2
TKT03525,B202,R02,S12,S13,11-09-2026,20:05,2
TKT03526,B401,R04,S07,S03,12-09-2026,10:40,1
TKT03527,B101,R01,S03,S06,13-09-2026,17:05,3
TKT03528,B103,R01,S02,S04,14-09-2026,17:30,1
TKT03529,B101,R01,S01,S02,01-09-2026,09:43,4
TKT03530,B301,R03,S06,S07,02-09-2026,19:36,1
TKT03531,B102,R01,S01,S02,03-09-2026,19:14,2
TKT03532,B101,R01,S01,S02,04-09-2026,18:58,3
TKT03533,B103,R01,S07,S08,05-09-2026,17:28,2
TKT03534,B501,R05,S13,S20,06-09-2026,14:26,1
TKT03535,B301,R03,S07,S20,07-09-2026,11:29,1
TKT03536,B301,R03,S07,S23,08-09-2026,21:24,1
TKT03537,B203,R02,S11,S17,09-09-2026,19:50,1
TKT03538,B101,R01,S01,S02,10-09-2026,15:25,1
TKT03539,B203,R02,S11,S12,11-09-2026,09:35,2
TKT03540,B102,R01,S08,S09,12-09-2026,15:54,1
TKT03541,B303,R03,S15,S06,13-09-2026,08:13,3
